INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;GEN_FACT;GEN_PLAN
3;23.08.2018 0:00:00;1;0;69455;74770;75393
4;23.08.2018 0:00:00;1;0;72107;77599;78145
5;23.08.2018 0:00:00;1;0;76835;82465;82718
6;23.08.2018 0:00:00;1;0;81466;86028;86301
7;23.08.2018 0:00:00;1;0;85516;90587;90542
8;23.08.2018 0:00:00;1;0;86738;91527;92225
9;23.08.2018 0:00:00;1;0;86677;91495;92521
10;23.08.2018 0:00:00;1;0;86160;90935;91562
11;23.08.2018 0:00:00;1;0;85816;91001;91788
12;23.08.2018 0:00:00;1;0;86566;91701;91815
13;23.08.2018 0:00:00;1;0;86510;91342;91281
14;23.08.2018 0:00:00;1;0;85871;90942;91170
15;23.08.2018 0:00:00;1;0;84890;89940;90312
16;23.08.2018 0:00:00;1;0;84461;89507;89311
17;23.08.2018 0:00:00;1;0;85316;90363;89605
18;23.08.2018 0:00:00;1;0;86919;91004;90551
19;23.08.2018 0:00:00;1;0;86629;90244;90340
20;23.08.2018 0:00:00;1;0;83001;86382;86993
21;23.08.2018 0:00:00;1;0;77470;81241;82064
22;23.08.2018 0:00:00;1;0;74194;78141;78254
23;23.08.2018 0:00:00;1;0;71509;76050;75872
0;24.08.2018 0:00:00;1;0;70213;74687;74530
1;24.08.2018 0:00:00;1;0;69559;74325;74558
2;24.08.2018 0:00:00;1;0;69791;74871;74493
3;24.08.2018 0:00:00;1;0;70348;75765;75858
4;24.08.2018 0:00:00;1;0;72678;78285;78721
5;24.08.2018 0:00:00;1;0;76802;82084;82990
6;24.08.2018 0:00:00;1;0;81414;86514;87081
7;24.08.2018 0:00:00;1;0;85686;90838;90350
8;24.08.2018 0:00:00;1;0;86838;91857;92066
9;24.08.2018 0:00:00;1;0;86932;92049;92191
10;24.08.2018 0:00:00;1;0;86623;91786;91556
11;24.08.2018 0:00:00;1;0;86912;92322;91433
12;24.08.2018 0:00:00;1;0;86734;91876;91894
13;24.08.2018 0:00:00;1;0;86763;91492;91609
14;24.08.2018 0:00:00;1;0;86165;90906;90842
15;24.08.2018 0:00:00;1;0;85489;91013;90104
16;24.08.2018 0:00:00;1;0;84907;90355;89470
17;24.08.2018 0:00:00;1;0;84942;89449;89960
18;24.08.2018 0:00:00;1;0;86631;90599;91268
19;24.08.2018 0:00:00;1;0;86384;90358;90409
20;24.08.2018 0:00:00;1;0;82763;87460;87335
21;24.08.2018 0:00:00;1;0;78548;83065;82795
22;24.08.2018 0:00:00;1;0;74780;79282;78911
23;24.08.2018 0:00:00;1;0;71770;76533;76853
0;25.08.2018 0:00:00;1;0;70377;74506;75050
1;25.08.2018 0:00:00;1;0;69558;74133;74469
2;25.08.2018 0:00:00;1;0;69104;73872;74252
3;25.08.2018 0:00:00;1;0;69235;74351;74715
4;25.08.2018 0:00:00;1;0;70029;75864;76021
5;25.08.2018 0:00:00;1;0;72961;79029;78950
6;25.08.2018 0:00:00;1;0;77005;82792;82045
7;25.08.2018 0:00:00;1;0;81317;86769;85658
8;25.08.2018 0:00:00;1;0;83081;88540;87903
9;25.08.2018 0:00:00;1;0;83184;88496;88792
10;25.08.2018 0:00:00;1;0;83539;89349;88674
11;25.08.2018 0:00:00;1;0;83197;89059;88470
12;25.08.2018 0:00:00;1;0;83280;89138;88518
13;25.08.2018 0:00:00;1;0;83363;88871;88584
14;25.08.2018 0:00:00;1;0;82843;88363;88131
15;25.08.2018 0:00:00;1;0;82548;88613;87873
16;25.08.2018 0:00:00;1;0;82590;88394;87757
17;25.08.2018 0:00:00;1;0;83085;88001;88123
18;25.08.2018 0:00:00;1;0;84484;89021;88912
19;25.08.2018 0:00:00;1;0;84487;88880;88617
20;25.08.2018 0:00:00;1;0;80993;85089;85357
21;25.08.2018 0:00:00;1;0;76469;80250;81479
22;25.08.2018 0:00:00;1;0;73523;77808;78073
23;25.08.2018 0:00:00;1;0;70604;75031;75567
0;26.08.2018 0:00:00;1;0;69129;73454;74015
1;26.08.2018 0:00:00;1;0;67703;72185;73455
2;26.08.2018 0:00:00;1;0;67948;72340;73169
3;26.08.2018 0:00:00;1;0;68161;72733;73181
4;26.08.2018 0:00:00;1;0;68124;73276;74032
5;26.08.2018 0:00:00;1;0;71212;76078;76510
6;26.08.2018 0:00:00;1;0;74529;79877;79895
7;26.08.2018 0:00:00;1;0;78330;83765;83105
8;26.08.2018 0:00:00;1;0;80262;85402;85328
9;26.08.2018 0:00:00;1;0;81260;86296;86459
10;26.08.2018 0:00:00;1;0;81147;86052;86574
11;26.08.2018 0:00:00;1;0;81865;86944;86828
12;26.08.2018 0:00:00;1;0;81739;86761;86858
13;26.08.2018 0:00:00;1;0;81578;86769;87000
14;26.08.2018 0:00:00;1;0;82031;87176;86785
15;26.08.2018 0:00:00;1;0;81948;87954;87086
16;26.08.2018 0:00:00;1;0;82129;87823;87003
17;26.08.2018 0:00:00;1;0;83150;88401;87677
18;26.08.2018 0:00:00;1;0;85496;89908;89130
19;26.08.2018 0:00:00;1;0;84862;89323;88953
20;26.08.2018 0:00:00;1;0;81268;85680;86121
21;26.08.2018 0:00:00;1;0;76874;81297;81428
22;26.08.2018 0:00:00;1;0;73346;77782;77931
23;26.08.2018 0:00:00;1;0;70794;75796;75838
0;27.08.2018 0:00:00;1;0;69086;73490;73970
1;27.08.2018 0:00:00;1;0;68599;73005;73209
2;27.08.2018 0:00:00;1;0;68724;73237;73470
3;27.08.2018 0:00:00;1;0;69563;74994;74670
4;27.08.2018 0:00:00;1;0;72157;78179;77375
5;27.08.2018 0:00:00;1;0;76604;82634;82393
6;27.08.2018 0:00:00;1;0;82044;86964;86509
7;27.08.2018 0:00:00;1;0;86220;91196;90981
8;27.08.2018 0:00:00;1;0;88187;93142;93107
9;27.08.2018 0:00:00;1;0;87922;93087;93376
10;27.08.2018 0:00:00;1;0;88615;93375;93010
11;27.08.2018 0:00:00;1;0;88443;93408;93443
12;27.08.2018 0:00:00;1;0;88499;93477;93793
13;27.08.2018 0:00:00;1;0;88562;93412;93679
14;27.08.2018 0:00:00;1;0;87954;92968;93034
15;27.08.2018 0:00:00;1;0;86553;91531;92137
16;27.08.2018 0:00:00;1;0;86186;91618;91597
17;27.08.2018 0:00:00;1;0;86458;91054;91567
18;27.08.2018 0:00:00;1;0;88232;91794;92314
19;27.08.2018 0:00:00;1;0;86874;91206;91200
20;27.08.2018 0:00:00;1;0;83073;87378;88468
21;27.08.2018 0:00:00;1;0;77969;82538;83064
22;27.08.2018 0:00:00;1;0;74336;78724;79322
23;27.08.2018 0:00:00;1;0;71715;76288;76611
0;28.08.2018 0:00:00;1;0;69944;74822;74506
1;28.08.2018 0:00:00;1;0;69628;74337;74123
2;28.08.2018 0:00:00;1;0;69337;74075;74585
3;28.08.2018 0:00:00;1;0;70401;76066;76015
4;28.08.2018 0:00:00;1;0;72648;78821;78644
5;28.08.2018 0:00:00;1;0;77330;83310;83169
6;28.08.2018 0:00:00;1;0;81326;86503;87156
7;28.08.2018 0:00:00;1;0;86064;90875;91569
8;28.08.2018 0:00:00;1;0;87469;92868;92975
9;28.08.2018 0:00:00;1;0;87599;92700;93163
10;28.08.2018 0:00:00;1;0;87399;92680;92863
11;28.08.2018 0:00:00;1;0;88097;93650;93196
12;28.08.2018 0:00:00;1;0;88457;93773;93475
13;28.08.2018 0:00:00;1;0;88510;93524;93315
14;28.08.2018 0:00:00;1;0;87911;92960;92847
15;28.08.2018 0:00:00;1;0;86756;92187;92305
16;28.08.2018 0:00:00;1;0;86159;91785;91525
17;28.08.2018 0:00:00;1;0;87022;91788;91433
18;28.08.2018 0:00:00;1;0;88956;93388;92660
19;28.08.2018 0:00:00;1;0;87274;91548;91925
20;28.08.2018 0:00:00;1;0;83276;87674;88041
21;28.08.2018 0:00:00;1;0;78336;82837;83082
22;28.08.2018 0:00:00;1;0;74432;79327;79447
23;28.08.2018 0:00:00;1;0;71559;76538;76892
0;29.08.2018 0:00:00;1;0;70038;74888;75122
1;29.08.2018 0:00:00;1;0;69262;74326;75005
2;29.08.2018 0:00:00;1;0;69461;74830;75303
3;29.08.2018 0:00:00;1;0;70701;76450;76489
4;29.08.2018 0:00:00;1;0;72547;78314;78892
5;29.08.2018 0:00:00;1;0;77400;83194;83686
6;29.08.2018 0:00:00;1;0;82313;87537;88240
7;29.08.2018 0:00:00;1;0;86641;92153;91997
8;29.08.2018 0:00:00;1;0;88568;93747;93835
9;29.08.2018 0:00:00;1;0;88953;94976;94150
10;29.08.2018 0:00:00;1;0;88898;94365;94057
11;29.08.2018 0:00:00;1;0;89483;94924;94418
12;29.08.2018 0:00:00;1;0;89289;94872;94774
13;29.08.2018 0:00:00;1;0;89091;94411;94873
14;29.08.2018 0:00:00;1;0;88789;94285;94098
15;29.08.2018 0:00:00;1;0;87684;93386;93257
16;29.08.2018 0:00:00;1;0;86929;92750;92723
17;29.08.2018 0:00:00;1;0;87676;92424;93050
18;29.08.2018 0:00:00;1;0;89170;93601;94269
19;29.08.2018 0:00:00;1;0;87721;92733;92637
20;29.08.2018 0:00:00;1;0;83828;89155;89240
21;29.08.2018 0:00:00;1;0;78932;84517;84013
22;29.08.2018 0:00:00;1;0;74954;79893;79967
23;29.08.2018 0:00:00;1;0;72336;76938;77190
0;30.08.2018 0:00:00;1;0;70689;75782;75738
1;30.08.2018 0:00:00;1;0;69922;75042;75320
2;30.08.2018 0:00:00;1;0;70023;75093;75569
3;30.08.2018 0:00:00;1;0;70659;76355;76867
4;30.08.2018 0:00:00;1;0;72610;79023;78954
5;30.08.2018 0:00:00;1;0;77510;83628;83176
6;30.08.2018 0:00:00;1;0;82450;87675;87709
7;30.08.2018 0:00:00;1;0;87097;92719;91857
8;30.08.2018 0:00:00;1;0;88765;94542;93755
9;30.08.2018 0:00:00;1;0;89075;94626;94345
10;30.08.2018 0:00:00;1;0;89014;94839;94485
11;30.08.2018 0:00:00;1;0;89362;94718;94760
12;30.08.2018 0:00:00;1;0;89614;95413;94639
13;30.08.2018 0:00:00;1;0;89411;94566;94281
14;30.08.2018 0:00:00;1;0;88821;94569;93804
15;30.08.2018 0:00:00;1;0;88120;93666;93446
16;30.08.2018 0:00:00;1;0;86960;92838;92292
17;30.08.2018 0:00:00;1;0;88154;93135;92469
18;30.08.2018 0:00:00;1;0;89675;94435;94065
19;30.08.2018 0:00:00;1;0;87995;92355;92212
20;30.08.2018 0:00:00;1;0;84352;88894;88738
21;30.08.2018 0:00:00;1;0;79358;83811;83938
22;30.08.2018 0:00:00;1;0;75278;79392;79792
23;30.08.2018 0:00:00;1;0;72721;76802;77038
0;31.08.2018 0:00:00;1;0;71313;75971;75659
1;31.08.2018 0:00:00;1;0;70681;75147;75133
2;31.08.2018 0:00:00;1;0;70139;75154;75447
3;31.08.2018 0:00:00;1;0;71265;76823;76821
4;31.08.2018 0:00:00;1;0;73413;79216;78936
5;31.08.2018 0:00:00;1;0;77929;82907;83627
6;31.08.2018 0:00:00;1;0;82927;87609;88010
7;31.08.2018 0:00:00;1;0;86728;92142;92033
8;31.08.2018 0:00:00;1;0;88500;93639;93606
9;31.08.2018 0:00:00;1;0;88998;94556;93798
10;31.08.2018 0:00:00;1;0;88643;93747;93404
11;31.08.2018 0:00:00;1;0;88570;93896;93752
12;31.08.2018 0:00:00;1;0;88732;93881;93801
13;31.08.2018 0:00:00;1;0;87511;92802;93452
14;31.08.2018 0:00:00;1;0;87590;92893;92851
15;31.08.2018 0:00:00;1;0;86725;92483;91919
16;31.08.2018 0:00:00;1;0;86200;92083;90914
17;31.08.2018 0:00:00;1;0;87447;92497;91544
18;31.08.2018 0:00:00;1;0;89221;93929;93699
19;31.08.2018 0:00:00;1;0;87688;92291;92345
20;31.08.2018 0:00:00;1;0;83821;88725;88934
21;31.08.2018 0:00:00;1;0;78826;83149;83728
22;31.08.2018 0:00:00;1;0;74864;79707;80047
23;31.08.2018 0:00:00;1;0;72378;77001;78038
0;01.09.2018 0:00:00;1;0;70516;75440;76188
1;01.09.2018 0:00:00;1;0;69537;74970;75104
2;01.09.2018 0:00:00;1;0;69453;74961;74739
3;01.09.2018 0:00:00;1;0;69970;76269;75316
4;01.09.2018 0:00:00;1;0;71035;77233;76876
5;01.09.2018 0:00:00;1;0;73872;80252;80114
6;01.09.2018 0:00:00;1;0;77374;83205;83393
7;01.09.2018 0:00:00;1;0;80093;86109;87252
8;01.09.2018 0:00:00;1;0;81064;87205;89425
9;01.09.2018 0:00:00;1;0;81971;87964;88735
10;01.09.2018 0:00:00;1;0;82632;88831;87726
11;01.09.2018 0:00:00;1;0;82786;89247;87665
12;01.09.2018 0:00:00;1;0;82702;89095;88689
13;01.09.2018 0:00:00;1;0;82750;89389;88623
14;01.09.2018 0:00:00;1;0;82862;89230;88610
15;01.09.2018 0:00:00;1;0;82503;89167;89144
16;01.09.2018 0:00:00;1;0;81981;88405;88767
17;01.09.2018 0:00:00;1;0;83961;90183;88957
18;01.09.2018 0:00:00;1;0;85622;91251;90474
19;01.09.2018 0:00:00;1;0;84573;89964;89948
20;01.09.2018 0:00:00;1;0;81130;85885;86616
21;01.09.2018 0:00:00;1;0;76930;81986;81677
22;01.09.2018 0:00:00;1;0;73573;78392;78375
23;01.09.2018 0:00:00;1;0;71252;76013;76257
0;02.09.2018 0:00:00;1;0;69906;74493;74689
1;02.09.2018 0:00:00;1;0;68817;73993;73721
2;02.09.2018 0:00:00;1;0;68638;74190;73996
3;02.09.2018 0:00:00;1;0;68490;74143;74256
4;02.09.2018 0:00:00;1;0;68524;74486;75162
5;02.09.2018 0:00:00;1;0;71158;77695;77767
6;02.09.2018 0:00:00;1;0;74270;80148;80530
7;02.09.2018 0:00:00;1;0;78796;84846;84141
8;02.09.2018 0:00:00;1;0;80361;86317;85834
9;02.09.2018 0:00:00;1;0;80821;86929;87120
10;02.09.2018 0:00:00;1;0;80910;86933;87120
11;02.09.2018 0:00:00;1;0;81466;87605;86824
12;02.09.2018 0:00:00;1;0;81245;87796;87156
13;02.09.2018 0:00:00;1;0;81150;87653;87186
14;02.09.2018 0:00:00;1;0;81779;88448;87200
15;02.09.2018 0:00:00;1;0;81557;88190;87608
16;02.09.2018 0:00:00;1;0;82122;88772;87936
17;02.09.2018 0:00:00;1;0;84234;90419;88874
18;02.09.2018 0:00:00;1;0;86405;92116;91290
19;02.09.2018 0:00:00;1;0;84428;89703;90464
20;02.09.2018 0:00:00;1;0;80694;85475;86993
21;02.09.2018 0:00:00;1;0;76080;81286;81459
22;02.09.2018 0:00:00;1;0;72603;77335;78119
23;02.09.2018 0:00:00;1;0;70029;74665;75770
0;03.09.2018 0:00:00;1;0;68806;74309;74772
1;03.09.2018 0:00:00;1;0;68480;74168;74502
2;03.09.2018 0:00:00;1;0;68446;74529;74274
3;03.09.2018 0:00:00;1;0;70125;76228;75797
4;03.09.2018 0:00:00;1;0;72405;79174;78426
5;03.09.2018 0:00:00;1;0;77988;83879;83747
6;03.09.2018 0:00:00;1;0;81716;87056;87946
7;03.09.2018 0:00:00;1;0;85913;91695;92630
8;03.09.2018 0:00:00;1;0;87148;92768;93528
9;03.09.2018 0:00:00;1;0;87178;92727;93686
10;03.09.2018 0:00:00;1;0;86751;92216;92741
11;03.09.2018 0:00:00;1;0;86649;92637;92629
12;03.09.2018 0:00:00;1;0;87143;93011;92581
13;03.09.2018 0:00:00;1;0;86647;92631;92554
14;03.09.2018 0:00:00;1;0;86305;92534;92577
15;03.09.2018 0:00:00;1;0;85116;91106;91630
16;03.09.2018 0:00:00;1;0;85319;90656;91100
17;03.09.2018 0:00:00;1;0;86567;91309;90878
18;03.09.2018 0:00:00;1;0;88112;92814;93227
19;03.09.2018 0:00:00;1;0;86206;91183;92085
20;03.09.2018 0:00:00;1;0;81938;86890;88237
21;03.09.2018 0:00:00;1;0;77112;82032;82748
22;03.09.2018 0:00:00;1;0;73526;78544;79359
23;03.09.2018 0:00:00;1;0;70669;76159;76572
0;04.09.2018 0:00:00;1;0;69441;74710;74421
1;04.09.2018 0:00:00;1;0;68679;74437;74035
2;04.09.2018 0:00:00;1;0;69192;74384;74555
3;04.09.2018 0:00:00;1;0;70843;76882;76217
4;04.09.2018 0:00:00;1;0;72720;78806;78589
5;04.09.2018 0:00:00;1;0;77908;84258;83584
6;04.09.2018 0:00:00;1;0;82071;86690;87118
7;04.09.2018 0:00:00;1;0;85475;90698;90781
8;04.09.2018 0:00:00;1;0;86379;91372;92634
9;04.09.2018 0:00:00;1;0;86091;90985;92545
10;04.09.2018 0:00:00;1;0;85654;90662;91481
11;04.09.2018 0:00:00;1;0;86106;91413;91410
12;04.09.2018 0:00:00;1;0;86077;91534;91753
13;04.09.2018 0:00:00;1;0;85931;91013;91729
14;04.09.2018 0:00:00;1;0;85535;91345;91140
15;04.09.2018 0:00:00;1;0;84816;90685;91017
16;04.09.2018 0:00:00;1;0;84759;89961;90392
17;04.09.2018 0:00:00;1;0;86914;91568;91382
18;04.09.2018 0:00:00;1;0;88359;92946;92960
19;04.09.2018 0:00:00;1;0;86096;90203;91460
20;04.09.2018 0:00:00;1;0;81899;86312;87610
21;04.09.2018 0:00:00;1;0;77003;81081;82453
22;04.09.2018 0:00:00;1;0;72773;77499;78830
23;04.09.2018 0:00:00;1;0;70780;75486;76442
0;05.09.2018 0:00:00;1;0;69335;74550;74761
1;05.09.2018 0:00:00;1;0;68867;73833;74784
2;05.09.2018 0:00:00;1;0;68960;74790;74865
3;05.09.2018 0:00:00;1;0;70777;76659;77102
4;05.09.2018 0:00:00;1;0;72819;79073;79192
5;05.09.2018 0:00:00;1;0;77468;83426;84300
6;05.09.2018 0:00:00;1;0;81956;86677;87566
7;05.09.2018 0:00:00;1;0;85935;90706;91054
8;05.09.2018 0:00:00;1;0;86406;91128;92206
9;05.09.2018 0:00:00;1;0;86363;91066;92053
10;05.09.2018 0:00:00;1;0;86142;91074;91076
11;05.09.2018 0:00:00;1;0;86557;91883;91383
12;05.09.2018 0:00:00;1;0;86734;91843;91679
13;05.09.2018 0:00:00;1;0;86585;92396;92111
14;05.09.2018 0:00:00;1;0;86363;92338;91605
15;05.09.2018 0:00:00;1;0;85287;91336;91559
16;05.09.2018 0:00:00;1;0;85278;90827;90709
17;05.09.2018 0:00:00;1;0;87273;92065;91935
18;05.09.2018 0:00:00;1;0;88291;92830;93004
19;05.09.2018 0:00:00;1;0;86449;90779;90634
20;05.09.2018 0:00:00;1;0;81923;86392;87205
21;05.09.2018 0:00:00;1;0;77183;82178;82431
22;05.09.2018 0:00:00;1;0;72929;77452;78644
23;05.09.2018 0:00:00;1;0;70886;75710;75754
0;06.09.2018 0:00:00;1;0;69202;74042;74435
1;06.09.2018 0:00:00;1;0;68689;73717;73926
2;06.09.2018 0:00:00;1;0;69166;74472;74311
3;06.09.2018 0:00:00;1;0;70529;76320;76395
4;06.09.2018 0:00:00;1;0;72839;79043;78783
5;06.09.2018 0:00:00;1;0;77580;83330;83631
6;06.09.2018 0:00:00;1;0;81726;86333;87216
7;06.09.2018 0:00:00;1;0;85182;89843;90746
8;06.09.2018 0:00:00;1;0;86118;90808;91650
9;06.09.2018 0:00:00;1;0;85985;90659;91087
10;06.09.2018 0:00:00;1;0;85785;90557;90638
11;06.09.2018 0:00:00;1;0;85812;90695;90851
12;06.09.2018 0:00:00;1;0;86753;91200;91289
13;06.09.2018 0:00:00;1;0;86458;91438;91576
14;06.09.2018 0:00:00;1;0;85999;91151;91362
15;06.09.2018 0:00:00;1;0;85257;91240;91006
16;06.09.2018 0:00:00;1;0;85017;90051;90148
17;06.09.2018 0:00:00;1;0;86485;91306;91768
18;06.09.2018 0:00:00;1;0;88170;92803;92682
19;06.09.2018 0:00:00;1;0;86131;90019;90268
20;06.09.2018 0:00:00;1;0;81797;86223;86602
21;06.09.2018 0:00:00;1;0;77122;81377;82401
22;06.09.2018 0:00:00;1;0;73546;77906;78109
23;06.09.2018 0:00:00;1;0;71053;75780;75851
0;07.09.2018 0:00:00;1;0;69753;74919;74733
1;07.09.2018 0:00:00;1;0;69139;74479;74334
2;07.09.2018 0:00:00;1;0;69483;75005;74905
3;07.09.2018 0:00:00;1;0;70807;76729;76836
4;07.09.2018 0:00:00;1;0;73191;79223;79463
5;07.09.2018 0:00:00;1;0;77910;83545;84038
6;07.09.2018 0:00:00;1;0;82035;86667;86956
7;07.09.2018 0:00:00;1;0;85736;90380;90341
8;07.09.2018 0:00:00;1;0;86097;90878;91408
9;07.09.2018 0:00:00;1;0;86305;90954;91441
10;07.09.2018 0:00:00;1;0;85946;90402;90590
11;07.09.2018 0:00:00;1;0;85792;90492;90631
12;07.09.2018 0:00:00;1;0;86595;91318;90822
13;07.09.2018 0:00:00;1;0;85767;90827;91281
14;07.09.2018 0:00:00;1;0;84914;90261;90934
15;07.09.2018 0:00:00;1;0;84650;91031;90689
16;07.09.2018 0:00:00;1;0;84382;89301;89330
17;07.09.2018 0:00:00;1;0;86362;90988;90670
18;07.09.2018 0:00:00;1;0;87299;91313;92202
19;07.09.2018 0:00:00;1;0;85536;89577;90224
20;07.09.2018 0:00:00;1;0;81872;87148;86888
21;07.09.2018 0:00:00;1;0;77309;81810;81514
22;07.09.2018 0:00:00;1;0;74159;78889;78967
23;07.09.2018 0:00:00;1;0;71814;76712;76347
0;08.09.2018 0:00:00;1;0;69885;74935;74727
1;08.09.2018 0:00:00;1;0;68856;74273;74678
2;08.09.2018 0:00:00;1;0;68787;74122;74466
3;08.09.2018 0:00:00;1;0;69363;75319;75154
4;08.09.2018 0:00:00;1;0;70341;76836;76580
5;08.09.2018 0:00:00;1;0;73139;78982;79518
6;08.09.2018 0:00:00;1;0;76608;82535;82796
7;08.09.2018 0:00:00;1;0;80281;86214;85562
8;08.09.2018 0:00:00;1;0;81836;87437;86971
9;08.09.2018 0:00:00;1;0;82322;87814;87440
10;08.09.2018 0:00:00;1;0;82175;87483;87556
11;08.09.2018 0:00:00;1;0;81612;87227;87581
12;08.09.2018 0:00:00;1;0;81494;86948;87447
13;08.09.2018 0:00:00;1;0;81733;87259;87081
14;08.09.2018 0:00:00;1;0;81576;87358;86944
15;08.09.2018 0:00:00;1;0;81432;87767;87207
16;08.09.2018 0:00:00;1;0;82251;88190;87561
17;08.09.2018 0:00:00;1;0;83653;89322;89221
18;08.09.2018 0:00:00;1;0;85296;90487;90447
19;08.09.2018 0:00:00;1;0;83810;88135;88705
20;08.09.2018 0:00:00;1;0;80203;84555;85265
21;08.09.2018 0:00:00;1;0;76055;80851;81392
22;08.09.2018 0:00:00;1;0;72771;77510;77621
23;08.09.2018 0:00:00;1;0;70514;75196;75582
0;09.09.2018 0:00:00;1;0;69302;73897;74123
1;09.09.2018 0:00:00;1;0;68263;73037;73370
2;09.09.2018 0:00:00;1;0;68167;72941;73157
3;09.09.2018 0:00:00;1;0;68254;73867;73884
4;09.09.2018 0:00:00;1;0;68499;74188;74718
5;09.09.2018 0:00:00;1;0;71079;76733;77319
6;09.09.2018 0:00:00;1;0;74619;79291;80227
7;09.09.2018 0:00:00;1;0;78520;83147;83658
8;09.09.2018 0:00:00;1;0;80415;85113;85423
9;09.09.2018 0:00:00;1;0;80718;85198;86142
10;09.09.2018 0:00:00;1;0;80733;85300;86348
11;09.09.2018 0:00:00;1;0;80863;85736;86259
12;09.09.2018 0:00:00;1;0;80858;85789;86187
13;09.09.2018 0:00:00;1;0;80733;86531;86128
14;09.09.2018 0:00:00;1;0;81057;87161;86472
15;09.09.2018 0:00:00;1;0;81420;88070;86958
16;09.09.2018 0:00:00;1;0;82391;88721;87630
17;09.09.2018 0:00:00;1;0;84871;90612;89060
18;09.09.2018 0:00:00;1;0;86128;91330;90520
19;09.09.2018 0:00:00;1;0;84251;89164;89182
20;09.09.2018 0:00:00;1;0;80266;84694;85778
21;09.09.2018 0:00:00;1;0;75796;80488;80904
22;09.09.2018 0:00:00;1;0;72255;77235;77615
23;09.09.2018 0:00:00;1;0;70498;75855;75558
0;10.09.2018 0:00:00;1;0;68969;74463;74360
1;10.09.2018 0:00:00;1;0;68304;73907;73649
2;10.09.2018 0:00:00;1;0;68886;74685;74602
3;10.09.2018 0:00:00;1;0;70424;76699;76459
4;10.09.2018 0:00:00;1;0;73128;79733;79283
5;10.09.2018 0:00:00;1;0;78742;84899;84044
6;10.09.2018 0:00:00;1;0;83263;88081;87245
7;10.09.2018 0:00:00;1;0;87054;92203;91430
8;10.09.2018 0:00:00;1;0;87796;92668;93191
9;10.09.2018 0:00:00;1;0;87289;92314;92926
10;10.09.2018 0:00:00;1;0;86624;91580;92245
11;10.09.2018 0:00:00;1;0;86724;91964;92330
12;10.09.2018 0:00:00;1;0;86795;91940;92379
13;10.09.2018 0:00:00;1;0;86397;92362;92254
14;10.09.2018 0:00:00;1;0;86007;92226;91678
15;10.09.2018 0:00:00;1;0;85080;91364;91293
16;10.09.2018 0:00:00;1;0;85745;91056;90474
17;10.09.2018 0:00:00;1;0;88186;93383;92154
18;10.09.2018 0:00:00;1;0;88925;94207;93520
19;10.09.2018 0:00:00;1;0;86482;90634;91555
20;10.09.2018 0:00:00;1;0;82171;87335;88163
21;10.09.2018 0:00:00;1;0;77788;82607;82758
22;10.09.2018 0:00:00;1;0;73803;78862;79082
23;10.09.2018 0:00:00;1;0;71499;76686;76430
0;11.09.2018 0:00:00;1;0;70343;75367;75528
1;11.09.2018 0:00:00;1;0;69842;75456;75277
2;11.09.2018 0:00:00;1;0;70126;75794;75667
3;11.09.2018 0:00:00;1;0;71300;78169;77635
4;11.09.2018 0:00:00;1;0;74575;80770;80354
5;11.09.2018 0:00:00;1;0;79506;85619;85060
6;11.09.2018 0:00:00;1;0;82770;87828;88278
7;11.09.2018 0:00:00;1;0;86888;91387;91712
8;11.09.2018 0:00:00;1;0;87228;91605;92697
9;11.09.2018 0:00:00;1;0;86903;91091;92769
10;11.09.2018 0:00:00;1;0;86022;90171;91310
11;11.09.2018 0:00:00;1;0;85938;90342;91250
12;11.09.2018 0:00:00;1;0;86326;90858;91340
13;11.09.2018 0:00:00;1;0;85985;91601;91569
14;11.09.2018 0:00:00;1;0;85806;91169;91350
15;11.09.2018 0:00:00;1;0;84733;90234;91130
16;11.09.2018 0:00:00;1;0;85989;90808;90401
17;11.09.2018 0:00:00;1;0;88178;92616;92298
18;11.09.2018 0:00:00;1;0;89145;93346;93615
19;11.09.2018 0:00:00;1;0;86730;90701;91591
20;11.09.2018 0:00:00;1;0;82482;87237;87853
21;11.09.2018 0:00:00;1;0;77645;82483;83114
22;11.09.2018 0:00:00;1;0;73954;78621;79788
23;11.09.2018 0:00:00;1;0;71635;76673;77039
0;12.09.2018 0:00:00;1;0;70215;75179;75466
1;12.09.2018 0:00:00;1;0;69817;75481;75493
2;12.09.2018 0:00:00;1;0;70362;76305;76311
3;12.09.2018 0:00:00;1;0;72082;78398;77865
4;12.09.2018 0:00:00;1;0;74684;80851;80962
5;12.09.2018 0:00:00;1;0;79156;85158;85223
6;12.09.2018 0:00:00;1;0;83536;88486;88406
7;12.09.2018 0:00:00;1;0;86595;91498;91822
8;12.09.2018 0:00:00;1;0;87433;92154;92688
9;12.09.2018 0:00:00;1;0;87358;92152;92253
10;12.09.2018 0:00:00;1;0;86563;91490;91473
11;12.09.2018 0:00:00;1;0;86463;91672;91612
12;12.09.2018 0:00:00;1;0;86786;91720;91916
13;12.09.2018 0:00:00;1;0;86512;92164;92467
14;12.09.2018 0:00:00;1;0;86150;92647;92357
15;12.09.2018 0:00:00;1;0;85626;91943;91624
16;12.09.2018 0:00:00;1;0;86295;91852;91420
17;12.09.2018 0:00:00;1;0;88352;93526;93349
18;12.09.2018 0:00:00;1;0;89298;93797;93968
19;12.09.2018 0:00:00;1;0;86719;90722;91592
