INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN
2;24.04.2020 0:00;1;0;77282;77311
3;24.04.2020 0:00;1;0;76924;77263
4;24.04.2020 0:00;1;0;77010;77536
5;24.04.2020 0:00;1;0;78351;78910
6;24.04.2020 0:00;1;0;82010;82246
7;24.04.2020 0:00;1;0;85426;85694
8;24.04.2020 0:00;1;0;88552;89199
9;24.04.2020 0:00;1;0;89082;90155
10;24.04.2020 0:00;1;0;89233;89576
11;24.04.2020 0:00;1;0;88628;89031
12;24.04.2020 0:00;1;0;88333;89184
13;24.04.2020 0:00;1;0;88358;88658
14;24.04.2020 0:00;1;0;88075;87867
15;24.04.2020 0:00;1;0;87596;87726
16;24.04.2020 0:00;1;0;87231;87447
17;24.04.2020 0:00;1;0;87187;87432
18;24.04.2020 0:00;1;0;88122;88917
19;24.04.2020 0:00;1;0;90019;90345
20;24.04.2020 0:00;1;0;89537;90159
21;24.04.2020 0:00;1;0;87707;87933
22;24.04.2020 0:00;1;0;84013;84279
23;24.04.2020 0:00;1;0;80775;81435
0;25.04.2020 0:00;1;0;78832;78981
1;25.04.2020 0:00;1;0;77941;77501
2;25.04.2020 0:00;1;0;76922;77139
3;25.04.2020 0:00;1;0;76341;76870
4;25.04.2020 0:00;1;0;75612;76651
5;25.04.2020 0:00;1;0;76598;77426
6;25.04.2020 0:00;1;0;78869;79423
7;25.04.2020 0:00;1;0;81260;81923
8;25.04.2020 0:00;1;0;84318;84779
9;25.04.2020 0:00;1;0;85864;85937
10;25.04.2020 0:00;1;0;86049;86636
11;25.04.2020 0:00;1;0;86268;86768
12;25.04.2020 0:00;1;0;86379;86255
13;25.04.2020 0:00;1;0;85814;86133
14;25.04.2020 0:00;1;0;85343;85968
15;25.04.2020 0:00;1;0;85397;85937
16;25.04.2020 0:00;1;0;85290;85924
17;25.04.2020 0:00;1;0;85405;85578
18;25.04.2020 0:00;1;0;86928;86733
19;25.04.2020 0:00;1;0;87997;88804
20;25.04.2020 0:00;1;0;88378;88918
21;25.04.2020 0:00;1;0;85921;86241
22;25.04.2020 0:00;1;0;82703;83200
23;25.04.2020 0:00;1;0;79802;80023
0;26.04.2020 0:00;1;0;77445;77998
1;26.04.2020 0:00;1;0;76514;76559
2;26.04.2020 0:00;1;0;75557;75888
3;26.04.2020 0:00;1;0;75159;75579
4;26.04.2020 0:00;1;0;74716;75370
5;26.04.2020 0:00;1;0;75094;76024
6;26.04.2020 0:00;1;0;76850;77561
7;26.04.2020 0:00;1;0;78596;79329
8;26.04.2020 0:00;1;0;81272;82000
9;26.04.2020 0:00;1;0;82551;83092
10;26.04.2020 0:00;1;0;82763;83526
11;26.04.2020 0:00;1;0;82823;83235
12;26.04.2020 0:00;1;0;82738;82894
13;26.04.2020 0:00;1;0;82195;82761
14;26.04.2020 0:00;1;0;82048;82662
15;26.04.2020 0:00;1;0;82037;82475
16;26.04.2020 0:00;1;0;82556;82556
17;26.04.2020 0:00;1;0;82925;83189
18;26.04.2020 0:00;1;0;84669;84927
19;26.04.2020 0:00;1;0;86494;87004
20;26.04.2020 0:00;1;0;86766;87262
21;26.04.2020 0:00;1;0;84564;84792
22;26.04.2020 0:00;1;0;81171;81515
23;26.04.2020 0:00;1;0;78346;78807
0;27.04.2020 0:00;1;0;76369;76934
1;27.04.2020 0:00;1;0;75736;75977
2;27.04.2020 0:00;1;0;75069;75221
3;27.04.2020 0:00;1;0;74291;74907
4;27.04.2020 0:00;1;0;74488;74910
5;27.04.2020 0:00;1;0;76355;76234
6;27.04.2020 0:00;1;0;79526;79680
7;27.04.2020 0:00;1;0;83445;83783
8;27.04.2020 0:00;1;0;86511;87079
9;27.04.2020 0:00;1;0;87400;87891
10;27.04.2020 0:00;1;0;87271;88013
11;27.04.2020 0:00;1;0;87128;87363
12;27.04.2020 0:00;1;0;86931;87255
13;27.04.2020 0:00;1;0;86829;87005
14;27.04.2020 0:00;1;0;86756;86897
15;27.04.2020 0:00;1;0;85935;86380
16;27.04.2020 0:00;1;0;85616;86195
17;27.04.2020 0:00;1;0;86047;86435
18;27.04.2020 0:00;1;0;86699;87558
19;27.04.2020 0:00;1;0;88049;89077
20;27.04.2020 0:00;1;0;87963;88801
21;27.04.2020 0:00;1;0;85550;86158
22;27.04.2020 0:00;1;0;82193;82461
23;27.04.2020 0:00;1;0;79049;79211
0;28.04.2020 0:00;1;0;76951;76859
1;28.04.2020 0:00;1;0;75533;75902
2;28.04.2020 0:00;1;0;74980;75389
3;28.04.2020 0:00;1;0;74603;75094
4;28.04.2020 0:00;1;0;74422;74929
5;28.04.2020 0:00;1;0;76265;76465
6;28.04.2020 0:00;1;0;79647;79738
7;28.04.2020 0:00;1;0;83003;83574
8;28.04.2020 0:00;1;0;85895;86671
9;28.04.2020 0:00;1;0;86443;87751
10;28.04.2020 0:00;1;0;86332;86940
11;28.04.2020 0:00;1;0;86124;86173
12;28.04.2020 0:00;1;0;86121;86246
13;28.04.2020 0:00;1;0;86061;86300
14;28.04.2020 0:00;1;0;85612;86046
15;28.04.2020 0:00;1;0;85278;85939
16;28.04.2020 0:00;1;0;84716;85349
17;28.04.2020 0:00;1;0;84766;85531
18;28.04.2020 0:00;1;0;85867;86386
19;28.04.2020 0:00;1;0;87400;87837
20;28.04.2020 0:00;1;0;87549;87740
21;28.04.2020 0:00;1;0;84978;85547
22;28.04.2020 0:00;1;0;81666;82295
23;28.04.2020 0:00;1;0;78709;79230
0;29.04.2020 0:00;1;0;76510;76956
1;29.04.2020 0:00;1;0;75135;75869
2;29.04.2020 0:00;1;0;75013;75073
3;29.04.2020 0:00;1;0;74406;74793
4;29.04.2020 0:00;1;0;74172;74826
5;29.04.2020 0:00;1;0;76206;76459
6;29.04.2020 0:00;1;0;79836;79782
7;29.04.2020 0:00;1;0;83057;83185
8;29.04.2020 0:00;1;0;86466;86645
9;29.04.2020 0:00;1;0;87163;87302
10;29.04.2020 0:00;1;0;87342;87363
11;29.04.2020 0:00;1;0;86573;87080
12;29.04.2020 0:00;1;0;86508;87083
13;29.04.2020 0:00;1;0;86125;86633
14;29.04.2020 0:00;1;0;85901;86356
15;29.04.2020 0:00;1;0;85251;85855
16;29.04.2020 0:00;1;0;84912;85385
17;29.04.2020 0:00;1;0;84842;85392
18;29.04.2020 0:00;1;0;85145;86328
19;29.04.2020 0:00;1;0;87095;87486
20;29.04.2020 0:00;1;0;87523;87442
21;29.04.2020 0:00;1;0;85255;85270
22;29.04.2020 0:00;1;0;81299;81820
23;29.04.2020 0:00;1;0;78342;78882
0;30.04.2020 0:00;1;0;75908;76611
1;30.04.2020 0:00;1;0;74895;75116
2;30.04.2020 0:00;1;0;74325;74384
3;30.04.2020 0:00;1;0;73823;74207
4;30.04.2020 0:00;1;0;73339;74531
5;30.04.2020 0:00;1;0;75610;76201
6;30.04.2020 0:00;1;0;78747;79176
7;30.04.2020 0:00;1;0;82090;82604
8;30.04.2020 0:00;1;0;85126;85615
9;30.04.2020 0:00;1;0;85981;86904
10;30.04.2020 0:00;1;0;85758;86600
11;30.04.2020 0:00;1;0;84770;85859
12;30.04.2020 0:00;1;0;84709;85629
13;30.04.2020 0:00;1;0;84142;84876
14;30.04.2020 0:00;1;0;82992;84440
15;30.04.2020 0:00;1;0;83056;83761
16;30.04.2020 0:00;1;0;82954;82838
17;30.04.2020 0:00;1;0;83056;83045
18;30.04.2020 0:00;1;0;83751;84434
19;30.04.2020 0:00;1;0;84903;85764
20;30.04.2020 0:00;1;0;85286;86373
21;30.04.2020 0:00;1;0;83176;83342
22;30.04.2020 0:00;1;0;79428;79599
23;30.04.2020 0:00;1;0;76710;76492
0;01.05.2020 0:00;1;0;74073;74684
1;01.05.2020 0:00;1;0;72592;73444
2;01.05.2020 0:00;1;0;71900;72317
3;01.05.2020 0:00;1;0;71505;71854
4;01.05.2020 0:00;1;0;70139;71117
5;01.05.2020 0:00;1;0;71409;71857
6;01.05.2020 0:00;1;0;73399;73871
7;01.05.2020 0:00;1;0;74956;76244
8;01.05.2020 0:00;1;0;77502;78516
9;01.05.2020 0:00;1;0;79229;79666
10;01.05.2020 0:00;1;0;78986;79675
11;01.05.2020 0:00;1;0;79067;79078
12;01.05.2020 0:00;1;0;78674;79000
13;01.05.2020 0:00;1;0;77999;79076
14;01.05.2020 0:00;1;0;77983;78609
15;01.05.2020 0:00;1;0;77690;78229
16;01.05.2020 0:00;1;0;77444;78015
17;01.05.2020 0:00;1;0;77967;78360
18;01.05.2020 0:00;1;0;78907;79325
19;01.05.2020 0:00;1;0;80758;80857
20;01.05.2020 0:00;1;0;81783;81898
21;01.05.2020 0:00;1;0;79676;80552
22;01.05.2020 0:00;1;0;76852;77273
23;01.05.2020 0:00;1;0;74032;73959
0;02.05.2020 0:00;1;0;72076;72286
1;02.05.2020 0:00;1;0;70328;70764
2;02.05.2020 0:00;1;0;69874;70488
3;02.05.2020 0:00;1;0;69343;69736
4;02.05.2020 0:00;1;0;68985;69176
5;02.05.2020 0:00;1;0;69683;70091
6;02.05.2020 0:00;1;0;71539;72314
7;02.05.2020 0:00;1;0;73630;74727
8;02.05.2020 0:00;1;0;76348;77099
9;02.05.2020 0:00;1;0;77809;78330
10;02.05.2020 0:00;1;0;77965;78498
11;02.05.2020 0:00;1;0;77537;78391
12;02.05.2020 0:00;1;0;77242;77870
13;02.05.2020 0:00;1;0;76862;77309
14;02.05.2020 0:00;1;0;76281;77037
15;02.05.2020 0:00;1;0;76346;76791
16;02.05.2020 0:00;1;0;76923;76512
17;02.05.2020 0:00;1;0;76763;76863
18;02.05.2020 0:00;1;0;77944;78609
19;02.05.2020 0:00;1;0;79806;80762
20;02.05.2020 0:00;1;0;81086;81543
21;02.05.2020 0:00;1;0;78914;78842
22;02.05.2020 0:00;1;0;75566;76303
23;02.05.2020 0:00;1;0;73149;73450
0;03.05.2020 0:00;1;0;70945;71262
1;03.05.2020 0:00;1;0;69268;69709
2;03.05.2020 0:00;1;0;68706;69100
3;03.05.2020 0:00;1;0;67859;68734
4;03.05.2020 0:00;1;0;67455;68264
5;03.05.2020 0:00;1;0;68272;68884
6;03.05.2020 0:00;1;0;70258;70757
7;03.05.2020 0:00;1;0;72354;72973
8;03.05.2020 0:00;1;0;74580;75400
9;03.05.2020 0:00;1;0;76052;76719
10;03.05.2020 0:00;1;0;76287;76961
11;03.05.2020 0:00;1;0;76149;76302
12;03.05.2020 0:00;1;0;76138;75904
13;03.05.2020 0:00;1;0;75710;76053
14;03.05.2020 0:00;1;0;75602;76009
15;03.05.2020 0:00;1;0;75620;75733
16;03.05.2020 0:00;1;0;75684;75955
17;03.05.2020 0:00;1;0;76255;76366
18;03.05.2020 0:00;1;0;77319;77595
19;03.05.2020 0:00;1;0;78979;79767
20;03.05.2020 0:00;1;0;80111;80466
21;03.05.2020 0:00;1;0;77652;78471
22;03.05.2020 0:00;1;0;74237;75195
23;03.05.2020 0:00;1;0;71602;72090
0;04.05.2020 0:00;1;0;69808;70136
1;04.05.2020 0:00;1;0;68173;68427
2;04.05.2020 0:00;1;0;67299;67928
3;04.05.2020 0:00;1;0;67025;67424
4;04.05.2020 0:00;1;0;66266;66897
5;04.05.2020 0:00;1;0;67587;68032
6;04.05.2020 0:00;1;0;69845;69900
7;04.05.2020 0:00;1;0;72711;72236
8;04.05.2020 0:00;1;0;75956;75463
9;04.05.2020 0:00;1;0;77405;77411
10;04.05.2020 0:00;1;0;77557;77890
11;04.05.2020 0:00;1;0;77431;77546
12;04.05.2020 0:00;1;0;77242;77581
13;04.05.2020 0:00;1;0;76916;77629
14;04.05.2020 0:00;1;0;76259;77334
15;04.05.2020 0:00;1;0;76298;77141
16;04.05.2020 0:00;1;0;76035;76650
17;04.05.2020 0:00;1;0;76154;76790
18;04.05.2020 0:00;1;0;77506;77749
19;04.05.2020 0:00;1;0;79905;79390
20;04.05.2020 0:00;1;0;80149;80927
21;04.05.2020 0:00;1;0;77349;78684
22;04.05.2020 0:00;1;0;73961;74469
23;04.05.2020 0:00;1;0;71034;71420
0;05.05.2020 0:00;1;0;69031;69473
1;05.05.2020 0:00;1;0;67717;67569
2;05.05.2020 0:00;1;0;66837;67005
3;05.05.2020 0:00;1;0;66106;66933
4;05.05.2020 0:00;1;0;65469;65886
5;05.05.2020 0:00;1;0;66751;67030
6;05.05.2020 0:00;1;0;68960;69461
7;05.05.2020 0:00;1;0;71557;72116
8;05.05.2020 0:00;1;0;74985;75298
9;05.05.2020 0:00;1;0;75986;76270
10;05.05.2020 0:00;1;0;76353;76722
11;05.05.2020 0:00;1;0;76264;76539
12;05.05.2020 0:00;1;0;75970;76285
13;05.05.2020 0:00;1;0;76077;76267
14;05.05.2020 0:00;1;0;75849;75961
15;05.05.2020 0:00;1;0;75572;75947
16;05.05.2020 0:00;1;0;75085;76169
17;05.05.2020 0:00;1;0;75148;76326
18;05.05.2020 0:00;1;0;76435;77114
19;05.05.2020 0:00;1;0;78381;78811
20;05.05.2020 0:00;1;0;78887;79725
21;05.05.2020 0:00;1;0;75992;76923
22;05.05.2020 0:00;1;0;72937;73438
23;05.05.2020 0:00;1;0;69955;70915
0;06.05.2020 0:00;1;0;67547;68269
1;06.05.2020 0:00;1;0;66296;66941
2;06.05.2020 0:00;1;0;65531;66024
3;06.05.2020 0:00;1;0;65274;65416
4;06.05.2020 0:00;1;0;64920;65171
5;06.05.2020 0:00;1;0;67010;67016
6;06.05.2020 0:00;1;0;69859;70661
7;06.05.2020 0:00;1;0;73198;74155
8;06.05.2020 0:00;1;0;76417;76590
9;06.05.2020 0:00;1;0;77276;78230
10;06.05.2020 0:00;1;0;77760;78466
11;06.05.2020 0:00;1;0;77355;77953
12;06.05.2020 0:00;1;0;77339;77297
13;06.05.2020 0:00;1;0;77387;77570
14;06.05.2020 0:00;1;0;76961;77320
15;06.05.2020 0:00;1;0;76675;77278
16;06.05.2020 0:00;1;0;76179;77149
17;06.05.2020 0:00;1;0;76378;76940
18;06.05.2020 0:00;1;0;77185;77670
19;06.05.2020 0:00;1;0;78289;79759
20;06.05.2020 0:00;1;0;78755;80018
21;06.05.2020 0:00;1;0;76345;76979
22;06.05.2020 0:00;1;0;72406;73537
23;06.05.2020 0:00;1;0;69490;70417
0;07.05.2020 0:00;1;0;67249;67481
1;07.05.2020 0:00;1;0;65995;66298
2;07.05.2020 0:00;1;0;65249;65661
3;07.05.2020 0:00;1;0;64519;65248
4;07.05.2020 0:00;1;0;64628;64981
5;07.05.2020 0:00;1;0;66198;66778
6;07.05.2020 0:00;1;0;69233;70012
7;07.05.2020 0:00;1;0;72740;73247
8;07.05.2020 0:00;1;0;75597;76345
9;07.05.2020 0:00;1;0;77303;77199
10;07.05.2020 0:00;1;0;76836;77506
11;07.05.2020 0:00;1;0;76681;77484
12;07.05.2020 0:00;1;0;76652;76751
13;07.05.2020 0:00;1;0;76557;76601
14;07.05.2020 0:00;1;0;76381;76468
15;07.05.2020 0:00;1;0;76381;76442
16;07.05.2020 0:00;1;0;75886;75974
17;07.05.2020 0:00;1;0;76053;76489
18;07.05.2020 0:00;1;0;76612;77527
19;07.05.2020 0:00;1;0;77808;78809
20;07.05.2020 0:00;1;0;78601;79309
21;07.05.2020 0:00;1;0;76230;76972
22;07.05.2020 0:00;1;0;72591;73217
23;07.05.2020 0:00;1;0;69182;70139
0;08.05.2020 0:00;1;0;67138;67619
1;08.05.2020 0:00;1;0;65549;65824
2;08.05.2020 0:00;1;0;64963;65236
3;08.05.2020 0:00;1;0;64145;64801
4;08.05.2020 0:00;1;0;64451;64470
5;08.05.2020 0:00;1;0;66153;66091
6;08.05.2020 0:00;1;0;69313;69309
7;08.05.2020 0:00;1;0;72093;72799
8;08.05.2020 0:00;1;0;76048;76113
9;08.05.2020 0:00;1;0;77525;76984
10;08.05.2020 0:00;1;0;77374;77264
11;08.05.2020 0:00;1;0;77108;77299
12;08.05.2020 0:00;1;0;77457;77602
13;08.05.2020 0:00;1;0;76904;77243
14;08.05.2020 0:00;1;0;76808;77400
15;08.05.2020 0:00;1;0;76221;77001
16;08.05.2020 0:00;1;0;75868;76681
17;08.05.2020 0:00;1;0;75934;76450
18;08.05.2020 0:00;1;0;76758;77158
19;08.05.2020 0:00;1;0;77652;78643
20;08.05.2020 0:00;1;0;78375;79399
21;08.05.2020 0:00;1;0;76638;76653
22;08.05.2020 0:00;1;0;72819;72924
23;08.05.2020 0:00;1;0;69674;69994
0;09.05.2020 0:00;1;0;67425;67516
1;09.05.2020 0:00;1;0;66035;65769
2;09.05.2020 0:00;1;0;64997;65472
3;09.05.2020 0:00;1;0;63952;65008
4;09.05.2020 0:00;1;0;63352;64555
5;09.05.2020 0:00;1;0;65040;65530
6;09.05.2020 0:00;1;0;66448;67418
7;09.05.2020 0:00;1;0;68747;69817
8;09.05.2020 0:00;1;0;71822;72188
9;09.05.2020 0:00;1;0;73525;74135
10;09.05.2020 0:00;1;0;73673;74197
11;09.05.2020 0:00;1;0;73727;73927
12;09.05.2020 0:00;1;0;73315;73801
13;09.05.2020 0:00;1;0;72832;73804
14;09.05.2020 0:00;1;0;72467;73387
15;09.05.2020 0:00;1;0;72220;73067
16;09.05.2020 0:00;1;0;72009;72790
17;09.05.2020 0:00;1;0;72323;72850
18;09.05.2020 0:00;1;0;73054;73694
19;09.05.2020 0:00;1;0;74267;75451
20;09.05.2020 0:00;1;0;75653;76527
21;09.05.2020 0:00;1;0;74154;73467
22;09.05.2020 0:00;1;0;71400;70668
23;09.05.2020 0:00;1;0;68597;68515
0;10.05.2020 0:00;1;0;66562;66605
1;10.05.2020 0:00;1;0;64995;65214
2;10.05.2020 0:00;1;0;64142;64599
3;10.05.2020 0:00;1;0;63318;63891
4;10.05.2020 0:00;1;0;62854;63331
5;10.05.2020 0:00;1;0;64117;64674
6;10.05.2020 0:00;1;0;65907;66791
7;10.05.2020 0:00;1;0;68455;69186
8;10.05.2020 0:00;1;0;71338;71813
9;10.05.2020 0:00;1;0;72832;73626
10;10.05.2020 0:00;1;0;73393;74064
11;10.05.2020 0:00;1;0;73495;73870
12;10.05.2020 0:00;1;0;73615;73459
13;10.05.2020 0:00;1;0;73155;73222
14;10.05.2020 0:00;1;0;73102;73258
15;10.05.2020 0:00;1;0;72711;72968
16;10.05.2020 0:00;1;0;73011;73023
17;10.05.2020 0:00;1;0;73519;73154
18;10.05.2020 0:00;1;0;73969;74191
19;10.05.2020 0:00;1;0;76012;76190
20;10.05.2020 0:00;1;0;76712;77073
21;10.05.2020 0:00;1;0;74785;75602
22;10.05.2020 0:00;1;0;71393;72222
23;10.05.2020 0:00;1;0;68822;69382
0;11.05.2020 0:00;1;0;66423;66989
1;11.05.2020 0:00;1;0;65552;65260
2;11.05.2020 0:00;1;0;64761;64463
3;11.05.2020 0:00;1;0;63655;63994
4;11.05.2020 0:00;1;0;63491;63655
5;11.05.2020 0:00;1;0;64899;65013
6;11.05.2020 0:00;1;0;67197;67330
7;11.05.2020 0:00;1;0;70142;69626
8;11.05.2020 0:00;1;0;73379;72653
9;11.05.2020 0:00;1;0;74459;74902
10;11.05.2020 0:00;1;0;74631;75712
11;11.05.2020 0:00;1;0;74853;75352
12;11.05.2020 0:00;1;0;74393;75206
13;11.05.2020 0:00;1;0;74204;74766
14;11.05.2020 0:00;1;0;73716;74480
15;11.05.2020 0:00;1;0;73754;74096
16;11.05.2020 0:00;1;0;73440;74201
17;11.05.2020 0:00;1;0;74101;74812
18;11.05.2020 0:00;1;0;74583;75164
19;11.05.2020 0:00;1;0;76062;76968
20;11.05.2020 0:00;1;0;77892;77963
21;11.05.2020 0:00;1;0;75535;75609
22;11.05.2020 0:00;1;0;72215;72321
23;11.05.2020 0:00;1;0;68768;69387
0;12.05.2020 0:00;1;0;66691;67323
1;12.05.2020 0:00;1;0;64949;65721
2;12.05.2020 0:00;1;0;64668;64902
3;12.05.2020 0:00;1;0;64140;64284
4;12.05.2020 0:00;1;0;64213;64214
5;12.05.2020 0:00;1;0;66496;66468
6;12.05.2020 0:00;1;0;70271;69642
7;12.05.2020 0:00;1;0;73785;73011
8;12.05.2020 0:00;1;0;77709;76808
9;12.05.2020 0:00;1;0;78631;79383
10;12.05.2020 0:00;1;0;78688;79694
11;12.05.2020 0:00;1;0;78744;78993
12;12.05.2020 0:00;1;0;78234;79027
13;12.05.2020 0:00;1;0;78490;78757
14;12.05.2020 0:00;1;0;77994;78252
15;12.05.2020 0:00;1;0;77499;78353
16;12.05.2020 0:00;1;0;77011;77551
17;12.05.2020 0:00;1;0;76965;77424
18;12.05.2020 0:00;1;0;77475;78173
19;12.05.2020 0:00;1;0;78743;80266
20;12.05.2020 0:00;1;0;79190;80183
21;12.05.2020 0:00;1;0;76680;77497
22;12.05.2020 0:00;1;0;72993;73649
23;12.05.2020 0:00;1;0;69557;69905
0;13.05.2020 0:00;1;0;67403;67646
1;13.05.2020 0:00;1;0;65923;66039
2;13.05.2020 0:00;1;0;65253;65680
3;13.05.2020 0:00;1;0;64902;65299
4;13.05.2020 0:00;1;0;65198;65225
5;13.05.2020 0:00;1;0;67463;67622
6;13.05.2020 0:00;1;0;71246;71471
7;13.05.2020 0:00;1;0;75423;75671
8;13.05.2020 0:00;1;0;78790;79285
9;13.05.2020 0:00;1;0;80379;80663
10;13.05.2020 0:00;1;0;80177;80904
11;13.05.2020 0:00;1;0;79739;80739
12;13.05.2020 0:00;1;0;79692;80464
13;13.05.2020 0:00;1;0;79897;80174
14;13.05.2020 0:00;1;0;79078;80007
15;13.05.2020 0:00;1;0;78657;79504
16;13.05.2020 0:00;1;0;77896;78934
17;13.05.2020 0:00;1;0;77837;78591
18;13.05.2020 0:00;1;0;78502;78945
19;13.05.2020 0:00;1;0;79093;80503
20;13.05.2020 0:00;1;0;80547;81373
21;13.05.2020 0:00;1;0;78190;78078
22;13.05.2020 0:00;1;0;74204;74469
23;13.05.2020 0:00;1;0;70898;71117
0;14.05.2020 0:00;1;0;68310;68512
1;14.05.2020 0:00;1;0;67193;67304
2;14.05.2020 0:00;1;0;66341;66611
3;14.05.2020 0:00;1;0;65563;66341
4;14.05.2020 0:00;1;0;66164;66475
5;14.05.2020 0:00;1;0;67664;68537
6;14.05.2020 0:00;1;0;71751;72562
7;14.05.2020 0:00;1;0;75465;76644
8;14.05.2020 0:00;1;0;79121;80203
9;14.05.2020 0:00;1;0;79947;81273
10;14.05.2020 0:00;1;0;80146;80683
11;14.05.2020 0:00;1;0;79451;80171
12;14.05.2020 0:00;1;0;79839;79972
13;14.05.2020 0:00;1;0;79528;79801
14;14.05.2020 0:00;1;0;79158;79442
15;14.05.2020 0:00;1;0;78712;79362
16;14.05.2020 0:00;1;0;77934;78945
17;14.05.2020 0:00;1;0;77717;78677
18;14.05.2020 0:00;1;0;78479;79011
19;14.05.2020 0:00;1;0;80188;80210
20;14.05.2020 0:00;1;0;80753;81449
21;14.05.2020 0:00;1;0;78640;79176
22;14.05.2020 0:00;1;0;74927;75020
23;14.05.2020 0:00;1;0;71462;71528
0;15.05.2020 0:00;1;0;69054;69142
1;15.05.2020 0:00;1;0;67882;67903
2;15.05.2020 0:00;1;0;67383;67444
3;15.05.2020 0:00;1;0;66323;66772
4;15.05.2020 0:00;1;0;66444;67066
5;15.05.2020 0:00;1;0;68946;69298
6;15.05.2020 0:00;1;0;72561;72622
7;15.05.2020 0:00;1;0;75997;76411
8;15.05.2020 0:00;1;0;80111;80022
9;15.05.2020 0:00;1;0;80503;80921
10;15.05.2020 0:00;1;0;80725;81522
11;15.05.2020 0:00;1;0;80071;80731
12;15.05.2020 0:00;1;0;80176;80766
13;15.05.2020 0:00;1;0;80125;80583
14;15.05.2020 0:00;1;0;79605;80236
15;15.05.2020 0:00;1;0;79426;79711
16;15.05.2020 0:00;1;0;79003;79117
17;15.05.2020 0:00;1;0;78594;78812
18;15.05.2020 0:00;1;0;78787;79597
19;15.05.2020 0:00;1;0;79708;80666
20;15.05.2020 0:00;1;0;80696;81331
21;15.05.2020 0:00;1;0;79255;78949
22;15.05.2020 0:00;1;0;76056;75097
23;15.05.2020 0:00;1;0;72283;72346
0;16.05.2020 0:00;1;0;70042;70094
1;16.05.2020 0:00;1;0;68561;68520
2;16.05.2020 0:00;1;0;67856;67787
3;16.05.2020 0:00;1;0;66799;67338
4;16.05.2020 0:00;1;0;66729;67236
5;16.05.2020 0:00;1;0;67763;68331
6;16.05.2020 0:00;1;0;69810;70483
7;16.05.2020 0:00;1;0;72376;73453
8;16.05.2020 0:00;1;0;75414;76170
9;16.05.2020 0:00;1;0;76968;77315
10;16.05.2020 0:00;1;0;77314;77502
11;16.05.2020 0:00;1;0;77149;77468
12;16.05.2020 0:00;1;0;77100;77261
13;16.05.2020 0:00;1;0;77103;77316
14;16.05.2020 0:00;1;0;76859;76893
15;16.05.2020 0:00;1;0;76063;76889
16;16.05.2020 0:00;1;0;76397;76736
17;16.05.2020 0:00;1;0;76110;76471
18;16.05.2020 0:00;1;0;77107;77407
19;16.05.2020 0:00;1;0;78203;78811
20;16.05.2020 0:00;1;0;79645;80035
21;16.05.2020 0:00;1;0;77884;77349
22;16.05.2020 0:00;1;0;74529;74698
23;16.05.2020 0:00;1;0;71196;71362
0;17.05.2020 0:00;1;0;68817;69660
1;17.05.2020 0:00;1;0;67343;67936
2;17.05.2020 0:00;1;0;66237;67036
3;17.05.2020 0:00;1;0;65290;65794
4;17.05.2020 0:00;1;0;65099;65436
5;17.05.2020 0:00;1;0;65894;66830
6;17.05.2020 0:00;1;0;68004;69006
7;17.05.2020 0:00;1;0;69883;70839
8;17.05.2020 0:00;1;0;72761;73924
9;17.05.2020 0:00;1;0;74708;75299
10;17.05.2020 0:00;1;0;75130;75333
11;17.05.2020 0:00;1;0;75139;75478
12;17.05.2020 0:00;1;0;75013;75336
13;17.05.2020 0:00;1;0;74979;75061
14;17.05.2020 0:00;1;0;74365;75098
15;17.05.2020 0:00;1;0;74977;75223
16;17.05.2020 0:00;1;0;75123;75194
17;17.05.2020 0:00;1;0;75669;75684
18;17.05.2020 0:00;1;0;76824;76629
19;17.05.2020 0:00;1;0;77759;78539
20;17.05.2020 0:00;1;0;79125;79364
21;17.05.2020 0:00;1;0;77313;77785
22;17.05.2020 0:00;1;0;74057;74079
23;17.05.2020 0:00;1;0;70660;71127
0;18.05.2020 0:00;1;0;68356;68751
1;18.05.2020 0:00;1;0;67233;67373
2;18.05.2020 0:00;1;0;66351;66581
3;18.05.2020 0:00;1;0;65638;65998
4;18.05.2020 0:00;1;0;66204;66453
5;18.05.2020 0:00;1;0;68421;68890
6;18.05.2020 0:00;1;0;72437;72926
7;18.05.2020 0:00;1;0;76436;76417
8;18.05.2020 0:00;1;0;80739;80431
9;18.05.2020 0:00;1;0;81537;81772
10;18.05.2020 0:00;1;0;81533;82138
11;18.05.2020 0:00;1;0;81418;81561
12;18.05.2020 0:00;1;0;81660;81389
13;18.05.2020 0:00;1;0;81725;81621
14;18.05.2020 0:00;1;0;81455;81561
15;18.05.2020 0:00;1;0;80818;81360
16;18.05.2020 0:00;1;0;80288;80818
17;18.05.2020 0:00;1;0;80075;80535
18;18.05.2020 0:00;1;0;80101;81190
19;18.05.2020 0:00;1;0;80900;82096
20;18.05.2020 0:00;1;0;82138;82228
21;18.05.2020 0:00;1;0;79457;79997
22;18.05.2020 0:00;1;0;0;76061
23;18.05.2020 0:00;1;0;72430;72459
0;19.05.2020 0:00;1;0;69995;70069
1;19.05.2020 0:00;1;0;68327;68585
2;19.05.2020 0:00;1;0;67986;68054
3;19.05.2020 0:00;1;0;67108;67712
4;19.05.2020 0:00;1;0;67345;68228
5;19.05.2020 0:00;1;0;69629;70397
6;19.05.2020 0:00;1;0;73642;73984
7;19.05.2020 0:00;1;0;77169;77644
